"frame_no","bodyparts","x_p1","y_p1","c_p1","x_p2","y_p2","c_p2"
1606,"LEar",0,0,0,454.107,458.5,0.967395
1606,"LBigToe",231.655,930.258,0.691841,494.917,952.951,0.886335
1606,"LSmallToe",218.136,921.318,0.62068,521.869,957.297,0.919078
1606,"LHeel",177.368,939.419,0.416536,549.275,925.599,0.823131
1606,"RBigToe",231.589,966.486,0.851199,408.771,916.586,0.879381
1606,"RSmallToe",209.236,980.108,0.785965,413.355,898.612,0.84956
1606,"RHeel",159.28,971.127,0.865171,467.61,903.031,0.86025
1607,"Nose",200.233,485.591,0.917112,417.683,458.546,0.965174
1607,"Neck",159.129,540.224,0.860577,454.319,522.271,0.936508
1607,"RShoulder",177.355,540.252,0.837345,440.363,526.524,0.876159
1607,"RElbow",199.959,631.066,0.954919,431.46,608.216,0.791493
1607,"RWrist",263.63,649.057,0.791233,386.177,662.721,0.856823
1607,"LShoulder",127.523,535.782,0.811989,485.931,522.153,0.977861
1607,"LElbow",0,0,0,499.369,599.242,0.902412
1607,"LWrist",0,0,0,485.552,676.211,0.93988
1607,"MidHip",154.71,707.866,0.860133,454.171,680.805,0.883159
1607,"RHip",163.729,708.108,0.892099,435.887,680.874,0.827642
1607,"RKnee",163.719,843.986,0.888717,449.594,798.791,0.86896
1607,"RAnkle",163.822,957.61,0.931114,453.98,889.581,0.939896
1607,"LHip",132.046,703.56,0.810658,485.692,676.462,0.876492
1607,"LKnee",163.824,821.425,0.7968,490.413,803.21,0.909706
1607,"LAnkle",172.936,925.732,0.815603,531.055,916.693,0.900115
1607,"REye",195.709,467.727,0.902602,413.436,453.922,0.380847
1607,"LEye",0,0,0,426.768,449.71,0.936892
1607,"REar",164.04,481.297,0.910617,0,0,0
1607,"LEar",0,0,0,454.212,454.219,0.97187
1607,"LBigToe",231.635,925.84,0.721839,494.865,952.953,0.885095
1607,"LSmallToe",213.748,921.2,0.636777,517.631,957.311,0.910445
1607,"LHeel",172.873,943.794,0.415947,549.304,925.659,0.833465
1607,"RBigToe",227.291,962.141,0.843022,408.731,916.644,0.875793
1607,"RSmallToe",209.139,975.625,0.784265,413.311,903.01,0.840947
1607,"RHeel",159.25,971.043,0.863879,463.24,903.092,0.85739
1608,"Nose",200.252,485.555,0.919254,417.772,458.505,0.970023
1608,"Neck",159.16,540.304,0.852773,458.608,522.216,0.92743
1608,"RShoulder",172.918,549.206,0.846051,435.978,526.506,0.865255
1608,"RElbow",195.586,631.083,0.969535,422.359,608.194,0.845004
1608,"RWrist",263.534,649.1,0.806191,381.638,666.958,0.915087
1608,"LShoulder",127.699,535.729,0.785217,490.309,522.094,0.976801
1608,"LElbow",0,0,0,504.027,599.232,0.881373
1608,"LWrist",231.997,626.26,0.397123,485.944,672.005,0.969036
1608,"MidHip",159.022,703.672,0.86318,454.2,680.922,0.877791
1608,"RHip",163.666,708.055,0.888707,435.82,685.328,0.827631
1608,"RKnee",163.611,844.076,0.896528,449.579,798.765,0.871318
1608,"RAnkle",163.764,957.614,0.936726,453.92,889.551,0.94557
1608,"LHip",136.643,703.548,0.771451,485.815,680.849,0.880225
1608,"LKnee",163.809,825.897,0.779603,490.438,803.173,0.911955
1608,"LAnkle",172.883,925.846,0.795426,526.878,916.59,0.898935
1608,"REye",195.718,467.657,0.907869,417.618,453.938,0.40574
1608,"LEye",0,0,0,426.896,449.684,0.933685
1608,"REar",164.03,481.255,0.909463,0,0,0
1608,"LEar",0,0,0,454.285,454.15,0.971334
1608,"LBigToe",231.57,930.216,0.679405,495.009,952.843,0.864806
1608,"LSmallToe",213.67,921.275,0.605693,521.955,957.217,0.923854
1608,"LHeel",168.423,943.922,0.38247,549.248,925.581,0.831378
1608,"RBigToe",227.268,962.178,0.851447,408.775,916.645,0.876664
1608,"RSmallToe",204.78,975.661,0.794856,413.32,903.01,0.840898
1608,"RHeel",159.174,971.034,0.861573,463.117,903.043,0.858181
1609,"Nose",200.124,481.243,0.925549,417.924,454.32,0.960257
1609,"Neck",159.208,540.263,0.837737,458.67,522.275,0.924432
1609,"RShoulder",168.24,549.302,0.871451,435.859,526.61,0.855436
1609,"RElbow",195.384,635.356,0.96575,417.927,608.344,0.845891
1609,"RWrist",267.9,653.657,0.839537,381.486,666.982,0.914157
1609,"LShoulder",141.042,531.251,0.770069,490.525,522.095,0.949729
1609,"LElbow",195.687,599.354,0.519209,521.976,599.214,0.930324
1609,"LWrist",245.376,621.798,0.677087,490.476,671.972,0.936258
1609,"MidHip",159.18,703.612,0.86384,454.227,680.844,0.881627
1609,"RHip",159.403,707.971,0.891452,435.814,680.915,0.827771
1609,"RKnee",163.618,843.931,0.882659,449.589,798.699,0.868085
1609,"RAnkle",163.704,957.579,0.935678,453.9,889.533,0.947499
1609,"LHip",154.618,703.504,0.744383,485.904,680.761,0.890331
1609,"LKnee",163.953,821.419,0.800323,494.791,803.306,0.903668
1609,"LAnkle",172.887,925.768,0.813801,526.9,916.644,0.896642
1609,"REye",195.575,463.185,0.909596,417.788,453.852,0.617304
1609,"LEye",0,0,0,435.84,449.673,0.93394
1609,"REar",163.895,481.159,0.904628,0,0,0
1609,"LEar",0,0,0,458.639,454.13,0.953078
1609,"LBigToe",231.597,930.283,0.713942,495.014,952.859,0.859772
1609,"LSmallToe",218.11,921.333,0.640239,521.98,957.262,0.924324
1609,"LHeel",168.388,943.86,0.385483,549.259,925.667,0.821877
1609,"RBigToe",227.261,966.478,0.864846,413.023,916.583,0.855574
1609,"RSmallToe",204.754,980.107,0.810024,413.366,898.607,0.825836
1609,"RHeel",159.088,966.74,0.8538,463.084,903.038,0.854237
1610,"Nose",200.117,481.244,0.932249,422.26,454.29,0.949877
1610,"Neck",159.185,540.266,0.82677,458.749,522.203,0.91722
1610,"RShoulder",163.68,549.349,0.898083,440.339,526.539,0.870207
1610,"RElbow",190.862,635.442,0.932714,422.292,612.829,0.830259
1610,"RWrist",263.482,649.083,0.823263,381.417,667.128,0.919788
1610,"LShoulder",150.134,531.216,0.76713,490.533,522.001,0.939412
1610,"LElbow",199.986,599.334,0.653683,522.259,599.128,0.957028
1610,"LWrist",249.914,621.818,0.726891,495.066,671.906,0.904492
1610,"MidHip",159.189,703.632,0.84303,458.509,680.834,0.863401
1610,"RHip",159.214,707.984,0.894993,440.375,680.892,0.834957
1610,"RKnee",163.602,844.025,0.89494,449.627,798.742,0.863619
1610,"RAnkle",163.644,957.62,0.948184,453.937,889.529,0.947431
1610,"LHip",159.14,703.523,0.760235,485.987,680.744,0.884476
1610,"LKnee",163.996,821.374,0.782575,490.595,803.201,0.900479
1610,"LAnkle",172.963,921.384,0.802852,531.08,916.715,0.899985
1610,"REye",195.569,463.162,0.90833,417.948,449.728,0.685208
1610,"LEye",0,0,0,440.355,449.664,0.946523
1610,"REar",163.869,481.098,0.894757,0,0,0
1610,"LEar",0,0,0,463.11,454.112,0.933355
1610,"LBigToe",231.588,925.8,0.756922,499.356,952.919,0.866707
1610,"LSmallToe",218.098,921.134,0.682132,521.998,957.286,0.932231
1610,"LHeel",172.899,934.803,0.397316,549.279,925.688,0.827325
1610,"RBigToe",227.253,966.512,0.868397,413.041,916.583,0.862623
1610,"RSmallToe",204.743,980.156,0.817567,413.396,898.619,0.827273
1610,"RHeel",159.005,971.033,0.864495,463.125,903.014,0.856183
1611,"Nose",200.11,481.229,0.925769,422.469,454.17,0.940655
1611,"Neck",159.187,540.299,0.824112,463.213,526.447,0.917301
1611,"RShoulder",159.359,553.664,0.892874,440.413,526.674,0.881718
1611,"RElbow",177.346,635.476,0.906538,422.253,608.265,0.863627
1611,"RWrist",254.486,649.161,0.818128,381.395,667.063,0.942209
1611,"LShoulder",154.615,531.2,0.77235,494.941,522.139,0.921721
1611,"LElbow",200.276,599.08,0.754801,526.484,599.066,0.95582
1611,"LWrist",259.067,621.936,0.784515,512.981,671.989,0.90115
1611,"MidHip",159.151,707.909,0.833914,458.55,685.333,0.853566
1611,"RHip",159.185,708.099,0.88869,440.436,685.331,0.83765
1611,"RKnee",163.568,844.109,0.906004,449.635,798.75,0.861548
1611,"RAnkle",163.665,957.664,0.941483,453.986,889.499,0.947554
1611,"LHip",159.132,703.658,0.765772,490.138,685.301,0.879137
1611,"LKnee",163.87,825.905,0.769774,494.79,803.313,0.895233
1611,"LAnkle",168.371,925.721,0.817996,531.12,921.067,0.917929
1611,"REye",195.574,463.133,0.909855,422.28,449.643,0.60202
1611,"LEye",0,0,0,444.795,449.581,0.951655
1611,"REar",163.856,481.074,0.903466,0,0,0
1611,"LEar",0,0,0,467.615,454.108,0.920713
1611,"LBigToe",227.255,925.88,0.729236,494.844,952.914,0.876754
1611,"LSmallToe",213.658,921.236,0.66584,517.626,957.349,0.907638
1611,"LHeel",163.77,943.81,0.381455,549.337,925.808,0.847903
1611,"RBigToe",227.293,966.532,0.847296,413.057,916.599,0.871188
1611,"RSmallToe",204.767,980.173,0.793247,413.417,898.633,0.825964
1611,"RHeel",159.052,971.108,0.856865,463.19,903.011,0.848452
1612,"Nose",200.047,481.117,0.924062,431.371,454.185,0.924975
1612,"Neck",159.316,544.709,0.844975,476.626,522.291,0.918834
1612,"RShoulder",159.325,553.673,0.885954,444.941,526.562,0.920845
1612,"RElbow",163.992,635.635,0.952033,417.899,608.246,0.880296
1612,"RWrist",249.905,662.593,0.851089,381.3,667.11,0.956291
1612,"LShoulder",159.27,531.332,0.800587,503.944,522.156,0.89971
1612,"LElbow",200.327,599.168,0.820869,526.827,599.16,0.918439
1612,"LWrist",263.489,626.313,0.848687,521.849,676.24,0.946469
1612,"MidHip",159.167,708.048,0.830558,458.674,685.374,0.843345
1612,"RHip",154.791,708.245,0.851613,440.511,685.359,0.839543
1612,"RKnee",159.463,848.414,0.917935,449.645,798.786,0.860275
1612,"RAnkle",163.675,957.638,0.954331,454.024,889.452,0.947406
1612,"LHip",159.386,707.978,0.798078,490.26,685.39,0.883373
1612,"LKnee",168.256,825.978,0.752571,494.974,807.754,0.906084
1612,"LAnkle",177.42,925.607,0.802277,531.129,921.051,0.915874
1612,"REye",195.49,458.761,0.912793,426.792,449.589,0.556789
1612,"LEye",0,0,0,449.253,449.607,0.972111
1612,"REar",163.818,481.087,0.901608,0,0,0
1612,"LEar",0,0,0,472.27,454.176,0.903919
1612,"LBigToe",227.347,925.857,0.738294,494.795,952.893,0.878483
1612,"LSmallToe",218.11,921.234,0.671042,517.579,957.335,0.900344
1612,"LHeel",177.366,934.801,0.402584,549.34,925.801,0.850704
1612,"RBigToe",227.226,966.536,0.871366,413.088,916.575,0.861518
1612,"RSmallToe",204.63,980.17,0.831184,417.587,898.565,0.82178
1612,"RHeel",159.073,971.053,0.882793,467.575,898.575,0.841347
1613,"Nose",200.012,481.082,0.924294,431.41,454.205,0.915586
1613,"Neck",159.39,544.745,0.86904,476.797,526.541,0.921489
1613,"RShoulder",159.047,553.671,0.872403,444.921,526.717,0.912706
1613,"RElbow",163.704,639.911,0.980592,417.999,608.327,0.868716
1613,"RWrist",249.931,667.21,0.878255,381.366,667.159,0.963289
1613,"LShoulder",163.999,535.689,0.831858,517.398,526.475,0.906758
1613,"LElbow",204.577,599.112,0.840306,535.631,599.295,0.886588
1613,"LWrist",267.828,626.381,0.893583,522.2,676.294,0.941608
1613,"MidHip",159.347,707.978,0.867627,463.131,689.85,0.830281
1613,"RHip",154.697,708.178,0.853555,444.944,689.802,0.849602
1613,"RKnee",159.427,848.391,0.91474,449.675,798.684,0.860079
1613,"RAnkle",163.67,957.64,0.950509,454.049,889.399,0.942585
1613,"LHip",164.008,707.89,0.820534,490.391,689.928,0.878961
1613,"LKnee",168.388,821.561,0.766709,495.051,807.719,0.893347
1613,"LAnkle",168.494,925.576,0.810439,531.092,920.954,0.911777
1613,"REye",195.422,458.746,0.909534,426.896,453.837,0.336362
1613,"LEye",0,0,0,445.059,449.594,0.959479
1613,"REar",163.777,481.119,0.900067,0,0,0
1613,"LEar",0,0,0,476.781,454.152,0.923762
1613,"LBigToe",227.273,925.847,0.757527,494.809,952.913,0.882788
1613,"LSmallToe",218.095,921.236,0.684888,517.601,957.329,0.907355
1613,"LHeel",168.26,934.868,0.399581,549.289,925.727,0.846855
1613,"RBigToe",227.2,966.527,0.860072,413.161,916.592,0.86414
1613,"RSmallToe",204.592,980.189,0.819708,417.578,898.55,0.82227
1613,"RHeel",159.086,971.061,0.879367,467.611,898.479,0.840041
1614,"Nose",200.002,476.659,0.930852,435.971,454.144,0.928944
1614,"Neck",159.434,544.682,0.883218,481.13,526.575,0.930356
1614,"RShoulder",154.573,553.67,0.857836,444.89,526.787,0.903265
1614,"RElbow",159.426,639.984,0.99237,417.952,608.265,0.875268
1614,"RWrist",245.35,671.664,0.905408,381.404,667.149,0.95826
1614,"LShoulder",172.818,531.356,0.843352,517.504,526.44,0.90945
1614,"LElbow",200.304,599.016,0.837793,544.677,599.21,0.877466
1614,"LWrist",263.473,626.388,0.885003,526.616,676.319,0.932212
1614,"MidHip",163.58,703.679,0.90242,467.705,689.873,0.823795
1614,"RHip",154.534,708.025,0.865879,445.042,685.44,0.848785
1614,"RKnee",159.445,843.959,0.891922,449.48,794.269,0.852777
1614,"RAnkle",163.604,957.563,0.947429,454,889.352,0.942945
1614,"LHip",172.876,703.537,0.825787,490.596,694.312,0.865539
1614,"LKnee",172.801,821.422,0.782695,499.377,807.738,0.894868
1614,"LAnkle",168.37,921.365,0.80642,526.893,920.947,0.910719
1614,"REye",195.334,458.668,0.917966,431.333,449.659,0.491219
1614,"LEye",0,0,0,449.412,449.553,0.97974
1614,"REar",163.595,481.124,0.895625,0,0,0
1614,"LEar",0,0,0,481.279,454.087,0.937077
1614,"LBigToe",227.176,930.247,0.739119,490.54,952.864,0.880847
1614,"LSmallToe",213.647,921.282,0.683437,517.55,957.298,0.895449
1614,"LHeel",163.775,934.87,0.384039,549.255,925.769,0.840618
1614,"RBigToe",227.144,966.557,0.842983,413.175,916.49,0.867229
1614,"RSmallToe",200.297,980.205,0.810298,413.423,894.165,0.841544
1614,"RHeel",158.993,966.707,0.870392,463.228,894.119,0.854338
1615,"Nose",200.035,476.71,0.93297,440.363,454.168,0.924249
1615,"Neck",159.43,540.259,0.875467,485.549,526.564,0.943839
1615,"RShoulder",159.033,553.688,0.875882,449.232,526.723,0.919016
1615,"RElbow",159.264,640.195,0.963365,422.363,608.277,0.855603
1615,"RWrist",240.819,671.816,0.919828,381.541,667.175,0.958079
1615,"LShoulder",168.468,531.153,0.845042,521.984,526.473,0.923384
1615,"LElbow",200.081,594.568,0.82988,553.716,599.384,0.884209
1615,"LWrist",258.962,626.416,0.871108,526.888,676.454,0.890935
1615,"MidHip",163.584,707.863,0.885922,476.738,689.847,0.825573
1615,"RHip",154.702,708.086,0.868553,449.404,685.331,0.866197
1615,"RKnee",163.634,839.601,0.888806,445.046,794.163,0.841876
1615,"RAnkle",163.626,957.603,0.941284,453.956,889.349,0.959476
1615,"LHip",168.433,703.574,0.823681,499.365,694.37,0.828516
1615,"LKnee",172.855,821.329,0.780443,499.423,807.73,0.896374
1615,"LAnkle",164.001,925.642,0.833964,531.069,921.008,0.907636
1615,"REye",195.373,458.704,0.918102,0,0,0
1615,"LEye",0,0,0,449.446,449.555,0.975065
1615,"REar",163.608,481.101,0.897918,0,0,0
1615,"LEar",0,0,0,481.322,454.083,0.936749
1615,"LBigToe",227.143,934.741,0.72063,490.563,952.844,0.88217
1615,"LSmallToe",213.633,925.664,0.670972,517.558,957.301,0.903842
1615,"LHeel",159.27,939.385,0.387473,549.29,925.84,0.840642
1615,"RBigToe",227.181,966.562,0.834684,413.069,916.51,0.897636
1615,"RSmallToe",204.556,980.247,0.792485,413.321,898.462,0.867585
1615,"RHeel",158.997,971.083,0.857455,467.581,894.128,0.875507
1616,"Nose",200.042,481.079,0.928734,444.832,454.184,0.932614
1616,"Neck",159.431,544.752,0.889104,485.71,526.61,0.957836
1616,"RShoulder",150.138,553.859,0.86837,449.301,526.746,0.929309
1616,"RElbow",158.999,649.142,0.926701,422.248,612.719,0.863166
1616,"RWrist",231.964,671.972,0.948237,381.619,671.539,0.97274
1616,"LShoulder",172.967,531.257,0.839036,522.189,526.531,0.939121
1616,"LElbow",200.313,594.647,0.811929,553.848,603.762,0.886863
1616,"LWrist",259.077,630.721,0.884192,531.293,680.789,0.86708
1616,"MidHip",163.606,707.942,0.911689,476.799,689.951,0.829049
1616,"RHip",154.595,708.157,0.870462,449.417,685.423,0.869024
1616,"RKnee",163.684,839.618,0.897008,444.806,789.711,0.839221
1616,"RAnkle",163.633,957.597,0.952127,453.932,889.374,0.963625
1616,"LHip",172.887,703.645,0.830457,499.416,694.481,0.827721
1616,"LKnee",181.896,816.991,0.792479,499.481,807.653,0.884953
1616,"LAnkle",168.293,921.13,0.825675,531.057,920.975,0.910144
1616,"REye",195.408,458.76,0.911886,435.951,449.7,0.418466
1616,"LEye",0,0,0,449.62,449.555,0.978951
1616,"REar",163.633,481.187,0.913804,0,0,0
1616,"LEar",0,0,0,485.737,454.033,0.970465
1616,"LBigToe",227.188,930.209,0.785947,494.8,952.864,0.880962
1616,"LSmallToe",213.678,921.228,0.723437,517.577,957.297,0.906638
1616,"LHeel",159.392,930.339,0.404661,549.286,925.83,0.842744
1616,"RBigToe",227.136,966.563,0.826082,412.992,916.557,0.896912
1616,"RSmallToe",204.529,984.611,0.785285,413.258,898.526,0.860242
1616,"RHeel",159.006,971.066,0.870388,463.225,898.437,0.882109
1617,"Nose",200.024,476.799,0.922899,444.93,454.283,0.935719
1617,"Neck",159.415,544.793,0.902698,485.78,526.666,0.96476
1617,"RShoulder",136.572,558.194,0.885408,449.26,526.765,0.930621
1617,"RElbow",154.635,658.016,0.901411,426.755,617.227,0.841892
1617,"RWrist",231.675,676.332,0.925906,385.992,671.781,0.946119
1617,"LShoulder",186.387,531.184,0.849056,526.531,526.622,0.939038
1617,"LElbow",204.651,594.492,0.808258,558.35,608.183,0.912751
1617,"LWrist",254.41,630.71,0.860937,540.162,680.877,0.846458
1617,"MidHip",163.657,707.976,0.920294,481.225,694.353,0.838442
1617,"RHip",150.249,708.213,0.85829,449.53,689.874,0.873717
1617,"RKnee",163.695,839.551,0.882995,440.445,785.256,0.842909
1617,"RAnkle",163.612,957.587,0.945216,453.916,889.244,0.962055
1617,"LHip",181.831,703.631,0.824096,503.982,698.807,0.811955
1617,"LKnee",186.464,816.913,0.812595,503.88,807.798,0.891467
1617,"LAnkle",163.988,920.988,0.831161,526.869,916.736,0.918108
1617,"REye",195.346,463.048,0.899096,440.45,449.729,0.55545
1617,"LEye",0,0,0,453.845,449.649,0.978145
1617,"REar",159.408,481.28,0.931256,0,0,0
1617,"LEar",0,0,0,485.843,454.166,0.970231
1617,"LBigToe",227.13,930.187,0.789776,494.9,952.834,0.86994
1617,"LSmallToe",213.583,921.198,0.728641,521.888,957.271,0.919378
1617,"LHeel",159.199,930.193,0.421696,549.245,925.751,0.850865
1617,"RBigToe",222.816,966.51,0.807733,413.061,916.555,0.895094
1617,"RSmallToe",200.286,980.232,0.764776,413.26,898.515,0.862406
1617,"RHeel",154.794,971.041,0.858428,463.221,894.017,0.893625
1618,"Nose",199.986,476.728,0.929391,449.24,454.283,0.949587
1618,"Neck",159.388,544.664,0.904845,485.802,526.658,0.964471
1618,"RShoulder",132.152,558.143,0.889198,449.3,526.766,0.931561
1618,"RElbow",150.111,658.109,0.871297,426.754,608.302,0.85605
1618,"RWrist",227.138,676.407,0.894989,390.585,671.716,0.943432
1618,"LShoulder",186.413,531.098,0.854219,526.484,526.64,0.946073
1618,"LElbow",204.727,589.941,0.773647,558.378,603.822,0.921006
1618,"LWrist",245.54,626.367,0.843894,549.323,680.78,0.869644
1618,"MidHip",163.667,707.872,0.909511,485.559,694.31,0.84739
1618,"RHip",154.526,708.158,0.862152,449.681,689.822,0.875069
1618,"RKnee",163.723,839.517,0.882408,435.991,780.795,0.852964
1618,"RAnkle",163.629,957.608,0.951707,453.919,885.056,0.953277
1618,"LHip",177.469,703.504,0.804318,512.92,694.463,0.817153
1618,"LKnee",186.484,816.837,0.796215,503.928,807.722,0.877487
1618,"LAnkle",163.91,916.708,0.821521,526.887,916.71,0.91901
1618,"REye",195.259,463.039,0.894821,444.842,453.832,0.628993
1618,"LEye",0,0,0,453.974,449.63,0.982247
1618,"REar",159.277,481.336,0.938254,0,0,0
1618,"LEar",0,0,0,485.967,454.034,0.990333
1618,"LBigToe",222.771,925.868,0.745214,494.836,952.776,0.861156
1618,"LSmallToe",209.165,921.154,0.692259,521.857,957.223,0.904445
1618,"LHeel",159.116,925.875,0.408644,549.278,925.693,0.857138
1618,"RBigToe",227.148,966.558,0.826007,413.07,916.636,0.903636
1618,"RSmallToe",204.549,984.616,0.788251,413.274,898.621,0.851357
1618,"RHeel",154.791,971.087,0.861894,463.227,893.984,0.883089
1619,"Nose",199.984,476.643,0.925455,449.33,454.231,0.963122
1619,"Neck",159.427,540.284,0.912819,485.908,526.606,0.971526
1619,"RShoulder",132.063,558.201,0.901595,449.41,526.743,0.945582
1619,"RElbow",136.63,658.185,0.874521,431.376,612.759,0.831862
1619,"RWrist",218.2,680.815,0.861571,399.558,671.732,0.929631
1619,"LShoulder",190.877,526.779,0.869488,526.611,526.547,0.947002
1619,"LElbow",213.6,589.942,0.79039,558.325,603.816,0.903672
1619,"LWrist",249.956,630.739,0.870086,553.71,680.822,0.873986
1619,"MidHip",163.651,707.86,0.909295,485.611,689.953,0.847932
1619,"RHip",150.18,708.174,0.853763,449.736,689.852,0.872222
1619,"RKnee",163.686,839.529,0.885285,435.968,780.726,0.862221
1619,"RAnkle",163.598,957.541,0.946186,453.909,884.858,0.946431
1619,"LHip",181.875,703.477,0.803244,512.96,694.41,0.81255
1619,"LKnee",186.411,816.876,0.794742,508.492,807.772,0.875447
1619,"LAnkle",163.87,916.734,0.818245,531.061,920.945,0.923783
1619,"REye",191.086,458.691,0.902518,444.981,449.709,0.557328
1619,"LEye",0,0,0,454.053,449.602,0.979252
1619,"REar",159.239,481.25,0.924703,0,0,0
1619,"LEar",0,0,0,485.984,454.039,0.991101
1619,"LBigToe",222.797,930.206,0.751154,490.532,952.767,0.862454
1619,"LSmallToe",209.206,921.2,0.700185,517.591,957.23,0.899696
1619,"LHeel",159.063,925.881,0.40073,549.307,925.748,0.865531
1619,"RBigToe",227.165,966.632,0.819398,413.212,916.611,0.895449
1619,"RSmallToe",204.524,984.68,0.785106,413.345,898.579,0.848647
1619,"RHeel",154.751,966.725,0.856609,463.173,889.581,0.880886
1620,"Nose",199.947,476.644,0.927203,449.35,454.15,0.966683
1620,"Neck",159.383,540.218,0.919038,485.986,526.636,0.960759
1620,"RShoulder",127.666,558.225,0.916692,449.448,526.654,0.952618
1620,"RElbow",132.168,658.172,0.892265,431.42,612.713,0.829357
1620,"RWrist",204.772,685.336,0.878228,408.553,671.834,0.937513
1620,"LShoulder",190.985,526.585,0.883233,526.733,526.695,0.931756
1620,"LElbow",213.757,589.929,0.800745,562.874,608.218,0.901261
1620,"LWrist",254.397,630.858,0.873508,553.906,685.357,0.879794
1620,"MidHip",163.647,703.648,0.904923,485.762,689.86,0.857056
1620,"RHip",150.158,708.092,0.858713,453.919,685.407,0.87061
1620,"RKnee",163.672,839.52,0.886491,440.339,780.75,0.871903
1620,"RAnkle",163.602,957.516,0.942102,453.898,885.058,0.962965
1620,"LHip",181.904,703.417,0.792158,517.468,694.335,0.830774
1620,"LKnee",181.958,816.876,0.795301,508.539,807.78,0.885471
1620,"LAnkle",163.875,921.001,0.828573,531.099,921.056,0.932963
1620,"REye",191.005,458.674,0.897213,445.055,449.605,0.462035
1620,"LEye",0,0,0,454.117,449.555,0.971541
1620,"REar",159.139,481.253,0.917038,0,0,0
1620,"LEar",0,0,0,490.184,454.116,0.99823
1620,"LBigToe",222.784,930.228,0.734682,490.517,952.762,0.870212
1620,"LSmallToe",209.201,921.221,0.685031,517.555,957.267,0.902324
1620,"LHeel",159.06,925.937,0.412489,549.327,925.826,0.856873
1620,"RBigToe",227.177,966.628,0.830433,413.009,916.575,0.885513
1620,"RSmallToe",204.521,984.673,0.796406,413.267,898.568,0.845147
1620,"RHeel",154.771,966.688,0.852959,463.197,894.012,0.888572
1621,"Nose",199.904,476.675,0.923536,449.395,454.121,0.976937
1621,"Neck",159.417,540.196,0.919723,490.156,526.551,0.960265
1621,"RShoulder",127.704,558.191,0.910298,449.579,526.596,0.953234
1621,"RElbow",131.943,658.136,0.91846,440.357,608.324,0.831489
1621,"RWrist",204.56,689.94,0.888826,408.653,671.843,0.937577
1621,"LShoulder",195.279,526.566,0.889717,526.688,526.577,0.945361
1621,"LElbow",218.261,585.621,0.793542,562.867,603.835,0.916501
1621,"LWrist",254.431,630.81,0.864725,558.099,680.894,0.881959
1621,"MidHip",163.632,703.692,0.903394,485.99,689.944,0.862397
1621,"RHip",150.117,708.101,0.857612,454.199,689.835,0.852819
1621,"RKnee",163.579,839.625,0.895559,440.501,780.521,0.882569
1621,"RAnkle",163.58,957.578,0.949152,453.907,885.105,0.964445
1621,"LHip",181.904,703.482,0.800556,521.856,694.405,0.858369
1621,"LKnee",177.397,821.335,0.789106,513.006,807.885,0.886393
1621,"LAnkle",168.247,921.289,0.821437,531.17,921.047,0.928223
1621,"REye",190.946,458.71,0.892371,449.291,449.556,0.498951
1621,"LEye",0,0,0,454.16,449.543,0.970904
1621,"REar",159.08,481.313,0.933003,0,0,0
1621,"LEar",0,0,0,490.221,454.064,0.994564
1621,"LBigToe",227.167,934.746,0.735595,490.372,948.402,0.871536
1621,"LSmallToe",213.661,925.638,0.683133,517.426,953.04,0.8735
1621,"LHeel",159.293,934.727,0.391475,553.658,925.794,0.869438
1621,"RBigToe",227.095,966.601,0.849542,412.994,916.557,0.875805
1621,"RSmallToe",200.256,984.632,0.817725,413.279,898.553,0.833225
1621,"RHeel",154.751,966.725,0.855771,463.213,894.131,0.870314
1622,"Nose",199.871,476.616,0.924888,449.534,454.152,0.995277
1622,"Neck",159.41,540.154,0.919519,490.27,526.408,0.962653
1622,"RShoulder",127.751,558.222,0.906091,449.611,526.485,0.974248
1622,"RElbow",127.654,658.104,0.935567,444.83,603.77,0.869762
1622,"RWrist",200.253,694.453,0.895228,413.085,671.749,0.966079
1622,"LShoulder",191.011,526.438,0.885692,526.828,522.235,0.939342
1622,"LElbow",218.235,585.519,0.790175,562.894,603.728,0.912639
1622,"LWrist",249.953,630.708,0.863277,558.139,680.83,0.892258
1622,"MidHip",163.635,703.684,0.891025,485.984,685.399,0.858861
1622,"RHip",150.137,708.082,0.849593,454.164,680.934,0.863406
1622,"RKnee",159.461,839.589,0.890374,444.925,780.483,0.895509
1622,"RAnkle",163.564,957.57,0.943716,453.864,885.044,0.96366
1622,"LHip",181.904,703.489,0.79213,521.887,689.885,0.850975
1622,"LKnee",172.865,821.417,0.799994,513.059,807.673,0.869737
1622,"LAnkle",164.004,925.57,0.827724,531.094,916.71,0.923231
1622,"REye",190.919,458.66,0.896762,449.373,449.574,0.665555
1622,"LEye",0,0,0,454.272,449.54,0.968297
1622,"REar",159.025,481.233,0.911253,0,0,0
1622,"LEar",0,0,0,490.309,453.921,1.00505
1622,"LBigToe",227.149,934.806,0.723689,490.477,948.336,0.864165
1622,"LSmallToe",213.634,925.696,0.674016,517.541,952.94,0.882505
1622,"LHeel",159.24,934.873,0.387139,549.318,925.661,0.875664
1622,"RBigToe",227.125,966.626,0.841857,413.091,916.572,0.874875
1622,"RSmallToe",200.288,984.642,0.81255,413.291,898.562,0.831369
1622,"RHeel",154.72,966.72,0.848957,463.062,894.055,0.874333
1623,"Nose",199.871,472.099,0.919041,449.569,454.166,0.991398
1623,"Neck",159.409,535.743,0.925533,490.348,526.41,0.957482
