frame_no,bodyparts,x_p1,y_p1,c_p1,x_p2,y_p2,c_p2
1316,Nose,218.133,513.071,0.863515,449.71,494.944,0.951111
1317,Nose,218.201,517.394,0.869413,453.94,494.773,0.9703
1318,Nose,218.115,513.024,0.859913,454.045,490.526,0.97763
1319,Nose,213.717,512.888,0.851992,454.091,490.475,0.981576
1320,Nose,213.665,508.381,0.847472,454.171,490.389,0.987276
1321,Nose,213.592,508.441,0.845509,454.251,490.262,0.980555
1322,Nose,213.616,508.453,0.842926,454.29,490.303,0.971936
1323,Nose,213.589,508.402,0.846562,458.507,490.371,0.964974
1324,Nose,213.609,508.412,0.847221,458.494,490.441,0.965747
1325,Nose,213.687,508.449,0.839639,458.493,490.506,0.952866
1326,Nose,213.753,508.424,0.836083,458.541,490.55,0.937017
1327,Nose,218.139,508.378,0.834146,454.244,490.6,0.941382
1328,Nose,218.255,508.465,0.839066,458.578,494.853,0.92221
1329,Nose,222.766,512.893,0.852913,458.579,495.028,0.895537
1330,Nose,222.772,512.883,0.848322,458.511,495.023,0.899801
1331,Nose,227.155,508.544,0.857911,454.274,495.03,0.909031
1332,Nose,227.274,508.522,0.856038,454.288,495.031,0.908393
1333,Nose,227.296,508.44,0.849528,458.501,494.904,0.917318
1334,Nose,231.546,508.533,0.856603,454.234,494.881,0.933472
1335,Nose,231.59,512.917,0.851597,454.226,490.52,0.959536
1336,Nose,231.573,512.954,0.851726,454.116,490.375,0.973366
1337,Nose,227.365,512.95,0.848528,454.125,490.35,0.979248
1338,Nose,227.358,512.992,0.859956,454.089,490.323,0.982428
1339,Nose,231.572,517.387,0.88209,454.06,490.376,0.986588
1340,Nose,231.588,517.374,0.888868,453.976,490.417,0.983941
1341,Nose,231.566,517.373,0.870226,453.85,490.435,0.985882
1342,Nose,227.337,517.518,0.881866,449.714,490.551,0.972158
1343,Nose,227.308,517.527,0.887323,449.619,490.591,0.969183
1344,Nose,227.347,517.538,0.890236,449.506,494.971,0.945909
1345,Nose,231.543,517.566,0.893138,449.41,494.984,0.935846
1346,Nose,227.328,517.597,0.889263,449.278,494.92,0.921756
1347,Nose,227.356,521.883,0.898602,445.04,494.963,0.910327
1348,Nose,231.565,517.619,0.894551,444.971,494.872,0.913917
1349,Nose,231.573,521.842,0.894805,444.877,495.017,0.895455
1350,Nose,231.591,521.853,0.897905,440.463,495.024,0.875438
1351,Nose,227.332,521.981,0.895908,435.965,495.016,0.861455
1352,Nose,231.554,521.877,0.896728,435.865,499.345,0.853873
1353,Nose,231.569,517.611,0.895799,431.386,495.061,0.853191
1354,Nose,231.584,521.832,0.904239,431.312,495.011,0.859021
1355,Nose,231.542,521.865,0.90003,426.884,494.966,0.871136
1356,Nose,227.342,517.592,0.888503,426.83,494.933,0.87914
1357,Nose,227.354,517.482,0.882894,426.814,495.014,0.871703
1358,Nose,227.352,517.468,0.881535,422.443,499.344,0.869255
1359,Nose,227.341,517.503,0.880091,422.442,499.339,0.874091
1360,Nose,227.357,517.522,0.880953,422.451,499.46,0.868901
1361,Nose,231.585,517.539,0.893794,422.392,499.467,0.871276
1362,Nose,231.627,517.572,0.904237,422.381,499.521,0.867744
1363,Nose,231.609,521.861,0.910237,422.437,503.931,0.8625
1364,Nose,231.589,521.928,0.918065,426.804,503.904,0.856702
1365,Nose,231.609,521.92,0.918636,426.754,499.504,0.860484
1366,Nose,231.592,521.928,0.918041,422.46,499.406,0.866612
1367,Nose,231.598,521.911,0.919846,426.758,495.015,0.875388
1368,Nose,231.576,521.89,0.9115,426.885,494.957,0.872677
1369,Nose,227.35,521.863,0.919705,431.335,494.938,0.88108
1370,Nose,227.275,521.934,0.918284,431.391,494.949,0.879917
1371,Nose,227.329,521.834,0.914086,431.436,494.86,0.885187
1372,Nose,222.763,517.507,0.888727,435.818,494.853,0.881629
1373,Nose,222.683,517.526,0.894063,435.884,494.876,0.883532
1374,Nose,218.227,517.397,0.864872,435.945,494.953,0.877764
1375,Nose,213.664,517.449,0.869462,440.374,494.959,0.885064
1376,Nose,209.221,517.398,0.859181,440.472,494.979,0.888779
1377,Nose,209.149,513.002,0.859489,440.502,499.392,0.877706
1378,Nose,209.061,517.396,0.876004,444.814,494.985,0.88947
1379,Nose,204.619,517.41,0.884254,444.937,494.999,0.90506
1380,Nose,204.505,517.488,0.87266,445.002,494.95,0.915164
1381,Nose,200.283,517.363,0.89728,449.307,494.784,0.951895
1382,Nose,200.315,517.429,0.902742,449.332,490.51,0.96339
1383,Nose,200.283,517.588,0.92868,449.444,490.382,0.988715
1384,Nose,200.228,517.609,0.930124,449.539,490.325,0.999031
1385,Nose,200.187,521.903,0.94339,449.718,490.299,1.00281
1386,Nose,200.004,517.539,0.945042,453.904,490.214,1.00615
1387,Nose,200.005,517.562,0.945459,454.03,490.136,0.997716
1388,Nose,199.935,517.545,0.942845,454.179,486.02,0.97889
1389,Nose,199.866,517.357,0.926434,458.554,490.181,0.9749
1390,Nose,195.667,513.054,0.931235,463.087,486.009,0.947155
1391,Nose,195.578,517.368,0.921985,463.097,490.201,0.951321
1392,Nose,195.599,513.038,0.928103,467.631,490.115,0.940043
1393,Nose,195.522,517.391,0.934129,467.631,490.272,0.944311
1394,Nose,195.521,517.438,0.937084,467.722,490.414,0.924911
1395,Nose,195.485,512.955,0.919189,472.231,490.418,0.923152
1396,Nose,195.481,504.033,0.918585,476.685,490.336,0.934281
1397,Nose,195.453,503.928,0.91696,476.608,490.412,0.930986
1398,Nose,195.466,508.389,0.909905,476.643,490.434,0.930573
1399,Nose,195.458,503.969,0.912438,476.748,490.39,0.936073
1400,Nose,195.436,503.873,0.912158,476.76,490.307,0.946093
1401,Nose,195.428,503.867,0.914691,476.696,490.192,0.944885
1402,Nose,195.431,499.521,0.916894,476.745,490.119,0.944207
1403,Nose,195.405,503.889,0.921466,476.683,485.964,0.938518
1404,Nose,195.397,499.451,0.928622,476.702,485.832,0.932251
1405,Nose,195.421,499.498,0.923493,476.664,485.803,0.925708
1406,Nose,195.42,508.405,0.912123,476.655,485.863,0.927393
1407,Nose,195.434,512.948,0.926279,476.612,485.956,0.928921
1408,Nose,195.379,513.021,0.925294,472.187,485.956,0.929186
1409,Nose,195.399,512.995,0.929296,472.122,485.993,0.930478
1410,Nose,195.383,513.081,0.93216,472.119,490.174,0.936944
1411,Nose,195.343,513.006,0.927503,467.622,490.244,0.939859
1412,Nose,195.361,513.026,0.931908,463.139,490.205,0.948184
1413,Nose,195.343,513.006,0.927756,463.045,490.219,0.947921
1414,Nose,195.359,508.539,0.924139,458.555,490.219,0.974791
1415,Nose,195.406,504.028,0.931883,454.241,490.237,0.994889
1416,Nose,195.461,503.904,0.937043,454.141,486.002,0.983124
1417,Nose,195.478,499.48,0.941212,453.938,485.893,0.983315
1418,Nose,195.486,499.437,0.943368,449.645,485.886,0.985417
1419,Nose,195.558,503.867,0.942014,449.584,485.946,0.997925
1420,Nose,195.642,503.924,0.944308,449.491,485.885,0.998264
1421,Nose,195.643,499.499,0.944794,449.256,485.93,0.973388
1422,Nose,195.67,503.877,0.944533,444.859,485.928,0.950154
1423,Nose,195.729,503.973,0.941321,440.439,490.133,0.948386
1424,Nose,199.971,508.522,0.942711,435.933,490.141,0.941899
1425,Nose,199.955,512.97,0.939275,431.302,490.21,0.929613
1426,Nose,200.218,517.515,0.94112,422.471,490.303,0.953371
1427,Nose,200.261,521.844,0.940431,426.758,486.016,0.939563
1428,Nose,204.522,521.893,0.932857,422.297,490.192,0.960546
1429,Nose,204.609,521.885,0.927839,417.969,490.191,0.973793
1430,Nose,204.631,521.817,0.912613,417.813,490.2,0.98208
1431,Nose,200.335,517.585,0.921873,417.733,490.147,0.984746
1432,Nose,200.274,517.533,0.922594,417.636,486.015,0.98951
1433,Nose,200.133,512.955,0.919931,413.384,490.148,0.991449
1434,Nose,200.002,512.919,0.918319,413.357,485.909,0.983567
1435,Nose,199.991,512.948,0.9185,413.271,486.001,0.988288
1436,Nose,199.935,512.916,0.902733,413.177,485.905,0.976194
1437,Nose,195.68,499.497,0.88505,413.067,485.912,0.9639
1438,Nose,195.563,499.438,0.883015,408.727,485.854,0.948812
1439,Nose,195.464,495.014,0.891646,408.662,485.964,0.942128
1440,Nose,195.451,499.504,0.872948,408.633,485.959,0.939297
1441,Nose,195.416,499.494,0.869518,408.574,485.918,0.937368
1442,Nose,195.402,503.88,0.863922,408.516,485.934,0.927666
1443,Nose,195.382,503.936,0.851097,404.181,485.908,0.929535
1444,Nose,195.428,503.925,0.839573,404.173,485.922,0.931456
1445,Nose,195.421,508.427,0.854091,404.168,485.931,0.931938
1446,Nose,195.319,508.487,0.855126,404.211,485.922,0.935888
1447,Nose,195.322,508.469,0.858547,404.202,485.918,0.930964
1448,Nose,195.358,508.514,0.855259,404.165,485.88,0.930199
1449,Nose,195.435,512.903,0.847737,404.175,485.842,0.92952
1450,Nose,195.445,508.424,0.860203,404.228,485.793,0.928907
1451,Nose,195.479,504.02,0.857252,408.532,485.772,0.934566
1452,Nose,195.471,504.016,0.853231,408.578,485.79,0.939225
1453,Nose,195.518,504.003,0.862541,408.623,485.75,0.936381
1454,Nose,195.499,503.854,0.867979,408.605,485.781,0.934835
1455,Nose,195.598,499.482,0.87645,408.631,485.775,0.938841
1456,Nose,195.618,499.468,0.876009,408.622,485.828,0.943655
1457,Nose,195.672,499.504,0.860429,408.701,485.903,0.938669
1458,Nose,195.722,499.439,0.879917,408.755,490.122,0.943159
1459,Nose,199.849,503.978,0.858164,408.767,490.163,0.942868
1460,Nose,199.923,508.42,0.86583,413.028,490.187,0.95348
1461,Nose,199.965,513.026,0.883487,413.161,490.215,0.973304
1462,Nose,199.969,517.371,0.887349,413.2,490.17,0.970892
1463,Nose,199.991,517.487,0.887747,413.246,490.16,0.981681
1464,Nose,199.99,517.518,0.905689,413.37,490.147,0.988213
1465,Nose,200.043,517.487,0.916651,413.422,490.137,0.986049
1466,Nose,200.063,517.506,0.910442,417.586,486.008,0.989237
1467,Nose,199.975,512.913,0.900501,417.668,485.895,0.984494
1468,Nose,199.885,503.931,0.888243,417.805,485.899,0.980976
1469,Nose,195.695,499.462,0.889873,422.241,485.792,0.955368
1470,Nose,195.585,499.354,0.898927,418.031,485.758,0.950748
1471,Nose,195.479,490.563,0.92809,426.862,485.647,0.920911
1472,Nose,195.493,490.539,0.951898,426.915,485.678,0.921964
1473,Nose,195.357,490.523,0.938032,435.849,485.551,0.901665
1474,Nose,195.361,490.435,0.936541,440.319,485.581,0.9085
1475,Nose,195.335,490.421,0.935146,440.458,485.598,0.918067
1476,Nose,195.327,490.382,0.932495,445.037,485.708,0.949568
1477,Nose,195.292,490.336,0.948827,449.391,485.556,0.952603
1478,Nose,195.269,490.345,0.956123,449.569,485.598,0.963943
1479,Nose,195.267,490.332,0.958722,449.706,485.588,0.966387
1480,Nose,191.047,490.34,0.960446,453.918,485.543,0.955467
1481,Nose,195.271,490.424,0.948304,454.128,485.614,0.968163
1482,Nose,191.065,490.329,0.96254,454.32,485.534,0.933628
1483,Nose,191.059,490.367,0.9573,458.607,481.234,0.91271
1484,Nose,191.047,490.307,0.96052,458.61,481.212,0.908272
1485,Nose,191.024,490.35,0.95969,458.677,481.142,0.896204
1486,Nose,191.028,490.297,0.967345,458.752,481.101,0.88032
1487,Nose,190.996,490.187,0.968716,458.693,481.158,0.895771
1488,Nose,190.921,490.128,0.962149,458.736,481.108,0.882261
1489,Nose,190.94,490.151,0.96067,458.737,481.06,0.87205
1490,Nose,190.965,485.951,0.95936,458.748,476.802,0.871009
1491,Nose,190.985,485.939,0.962088,458.77,476.758,0.866359
1492,Nose,191.038,485.968,0.969313,458.718,481.137,0.884736
1493,Nose,195.287,490.192,0.973957,458.669,481.172,0.89258
1494,Nose,195.436,490.258,0.986029,458.674,481.158,0.892156
1495,Nose,195.451,490.339,0.988259,458.686,481.247,0.894742
1496,Nose,195.702,490.476,0.99061,458.719,481.312,0.908449
1497,Nose,195.677,490.588,0.969639,458.66,485.571,0.929793
1498,Nose,195.646,490.551,0.974995,458.611,485.597,0.937229
1499,Nose,195.688,494.917,0.951652,458.576,485.601,0.940456
1500,Nose,195.693,494.838,0.949299,458.531,485.576,0.937375
1501,Nose,195.701,490.583,0.955162,458.522,481.158,0.901694
1502,Nose,195.522,490.269,0.972143,458.579,481.13,0.898235
1503,Nose,195.512,490.447,0.941499,458.543,481.122,0.903976
1504,Nose,195.379,490.253,0.932918,454.221,481.074,0.915099
1505,Nose,195.297,490.224,0.919531,454.22,476.662,0.902121
1506,Nose,195.367,490.162,0.923558,454.166,476.604,0.907026
1507,Nose,195.423,485.819,0.93486,454.088,472.125,0.91475
1508,Nose,195.448,485.727,0.919057,453.89,476.696,0.935474
1509,Nose,195.51,485.757,0.925029,449.731,481.241,0.961111
1510,Nose,195.518,485.681,0.923149,449.581,481.12,0.954755
1511,Nose,195.54,485.714,0.932157,449.483,481.1,0.951938
1512,Nose,195.535,485.753,0.935284,449.353,476.777,0.923279
1513,Nose,195.517,485.665,0.93053,445.044,481.251,0.924444
1514,Nose,195.537,485.724,0.926988,444.907,485.575,0.927522
1515,Nose,195.639,485.83,0.918508,440.524,485.594,0.925363
1516,Nose,195.665,490.152,0.919604,435.962,481.313,0.898351
1517,Nose,195.616,490.185,0.934605,435.938,485.594,0.911328
1518,Nose,195.653,490.213,0.927392,431.438,485.611,0.909148
1519,Nose,195.599,490.179,0.925674,431.34,481.353,0.889201
1520,Nose,195.625,490.162,0.931179,426.799,481.322,0.890043
1521,Nose,195.679,490.184,0.914723,422.382,481.154,0.878909
1522,Nose,195.652,485.944,0.911056,422.314,481.242,0.896951
1523,Nose,195.58,485.877,0.900142,422.285,481.179,0.891882
1524,Nose,195.577,485.827,0.911717,417.935,476.669,0.895181
1525,Nose,195.562,485.756,0.914721,417.7,476.752,0.923969
1526,Nose,195.551,485.867,0.904424,417.599,476.691,0.923074
1527,Nose,195.528,485.87,0.895486,417.55,476.785,0.92821
1528,Nose,195.522,485.849,0.887835,413.36,476.741,0.936098
1529,Nose,195.529,485.866,0.876676,413.248,476.804,0.92411
1530,Nose,195.544,490.134,0.85509,413.19,481.15,0.932412
1531,Nose,195.576,485.928,0.914639,413.164,481.247,0.941534
1532,Nose,195.608,490.201,0.913939,412.969,485.623,0.933791
1533,Nose,195.583,490.261,0.900985,412.965,485.677,0.945209
1534,Nose,195.541,490.166,0.878914,413.007,485.733,0.956907
1535,Nose,195.573,485.971,0.894122,413.021,485.609,0.937106
1536,Nose,195.554,485.88,0.911193,413.15,481.325,0.933102
1537,Nose,195.506,485.855,0.908656,413.239,481.231,0.942725
1538,Nose,195.548,485.864,0.91447,413.27,481.142,0.936606
1539,Nose,195.54,485.852,0.912657,413.428,476.74,0.938811
1540,Nose,195.545,485.809,0.914765,413.329,476.643,0.930826
1541,Nose,195.533,485.73,0.915038,413.427,472.248,0.926433
1542,Nose,195.517,485.678,0.922204,417.62,472.224,0.92633
1543,Nose,195.53,485.668,0.926045,417.731,472.199,0.919147
1544,Nose,195.54,485.762,0.935579,417.733,476.612,0.921358
1545,Nose,195.567,485.687,0.926789,417.898,476.676,0.907962
1546,Nose,195.584,485.654,0.922707,417.936,476.706,0.911347
1547,Nose,195.564,485.546,0.921049,422.214,476.734,0.897418
1548,Nose,195.563,485.577,0.933246,422.255,476.704,0.896932
1549,Nose,195.614,485.643,0.952692,422.254,476.662,0.889465
1550,Nose,195.623,485.755,0.967127,422.306,472.181,0.878241
1551,Nose,195.558,485.739,0.959271,422.389,472.133,0.869782
1552,Nose,195.531,485.674,0.9516,422.392,472.209,0.874588
1553,Nose,195.545,485.618,0.947197,422.472,467.623,0.868042
1554,Nose,195.575,485.572,0.947091,422.478,467.629,0.868157
1555,Nose,195.56,485.581,0.953001,426.789,467.572,0.867646
1556,Nose,195.536,481.263,0.931775,426.826,463.237,0.863747
1557,Nose,195.521,481.173,0.922875,426.78,463.218,0.866184
1558,Nose,195.507,481.205,0.925882,422.47,463.201,0.871155
1559,Nose,195.497,481.206,0.928412,422.392,463.167,0.882204
1560,Nose,195.475,481.225,0.929088,422.344,463.215,0.880904
1561,Nose,195.504,481.249,0.933159,422.319,467.588,0.879821
1562,Nose,195.539,481.345,0.937007,422.299,467.61,0.882743
1563,Nose,195.597,485.672,0.951141,422.3,476.647,0.879563
1564,Nose,195.579,485.69,0.956213,422.307,476.648,0.878228
1565,Nose,195.569,485.586,0.945525,422.308,476.619,0.875607
1566,Nose,195.624,485.637,0.949746,422.284,476.654,0.881521
1567,Nose,195.572,485.608,0.944667,422.308,476.641,0.882032
1568,Nose,195.584,481.231,0.939206,422.336,467.645,0.877641
1569,Nose,195.601,481.093,0.930626,422.332,467.678,0.875167
1570,Nose,195.636,481.115,0.936693,422.305,467.706,0.879205
1571,Nose,195.659,481.11,0.924798,422.266,463.102,0.899013
1572,Nose,195.689,481.209,0.921528,422.233,458.73,0.913329
1573,Nose,195.668,481.236,0.922324,417.946,458.662,0.924383
1574,Nose,195.671,481.295,0.927198,417.932,458.566,0.935705
1575,Nose,195.684,481.214,0.932582,417.848,458.641,0.93854
1576,Nose,195.709,481.223,0.928062,417.77,458.681,0.937512
1577,Nose,199.85,485.559,0.938829,417.729,458.693,0.933953
1578,Nose,199.908,485.58,0.941422,417.634,458.745,0.935933
1579,Nose,199.914,485.553,0.936892,417.59,463.167,0.928222
1580,Nose,199.887,485.576,0.932895,413.392,467.595,0.925451
1581,Nose,199.913,485.671,0.937111,413.316,467.609,0.924543
1582,Nose,199.919,485.711,0.949053,413.248,467.604,0.917021
1583,Nose,199.957,485.666,0.952548,413.134,463.188,0.902244
1584,Nose,199.952,485.693,0.955773,413.089,463.057,0.900111
1585,Nose,199.962,485.63,0.950986,413.03,458.744,0.906884
1586,Nose,199.933,485.608,0.931345,413.07,463.079,0.909963
1587,Nose,199.919,481.334,0.91462,413.006,463.107,0.903498
1588,Nose,199.841,485.571,0.9057,408.657,458.706,0.889718
1589,Nose,195.719,485.627,0.913956,408.58,458.604,0.881696
1590,Nose,195.692,485.593,0.908766,408.539,458.549,0.8899
1591,Nose,195.659,485.561,0.910404,408.503,454.3,0.896255
1592,Nose,195.677,485.546,0.914936,404.234,454.177,0.902015
1593,Nose,195.72,485.539,0.903287,408.514,454.255,0.904224
1594,Nose,195.728,485.528,0.900638,408.578,458.633,0.894681
1595,Nose,199.839,485.585,0.903233,408.518,458.768,0.870577
1596,Nose,199.894,485.54,0.893722,404.229,458.744,0.865534
1597,Nose,199.952,485.615,0.901253,404.177,458.782,0.864673
1598,Nose,199.959,481.298,0.88873,408.558,463.094,0.872967
1599,Nose,199.984,481.261,0.887608,408.589,463.08,0.881952
1600,Nose,200.003,481.278,0.901015,408.635,458.755,0.884255
1601,Nose,199.993,485.545,0.919571,412.975,463.237,0.89858
1602,Nose,200.07,485.543,0.908553,412.971,463.089,0.904985
1603,Nose,200.162,485.584,0.89996,413.085,458.586,0.930458
1604,Nose,200.183,485.643,0.899381,413.285,458.567,0.9587
1605,Nose,200.165,485.563,0.913696,413.371,458.597,0.96081
1606,Nose,200.211,485.548,0.91808,417.587,458.625,0.953223
1607,Nose,200.233,485.591,0.917112,417.683,458.546,0.965174
1608,Nose,200.252,485.555,0.919254,417.772,458.505,0.970023
1609,Nose,200.124,481.243,0.925549,417.924,454.32,0.960257
1610,Nose,200.117,481.244,0.932249,422.26,454.29,0.949877
1611,Nose,200.11,481.229,0.925769,422.469,454.17,0.940655
1612,Nose,200.047,481.117,0.924062,431.371,454.185,0.924975
1613,Nose,200.012,481.082,0.924294,431.41,454.205,0.915586
1614,Nose,200.002,476.659,0.930852,435.971,454.144,0.928944
1615,Nose,200.035,476.71,0.93297,440.363,454.168,0.924249
1616,Nose,200.042,481.079,0.928734,444.832,454.184,0.932614
1617,Nose,200.024,476.799,0.922899,444.93,454.283,0.935719
1618,Nose,199.986,476.728,0.929391,449.24,454.283,0.949587
1619,Nose,199.984,476.643,0.925455,449.33,454.231,0.963122
1620,Nose,199.947,476.644,0.927203,449.35,454.15,0.966683
1621,Nose,199.904,476.675,0.923536,449.395,454.121,0.976937
1622,Nose,199.871,476.616,0.924888,449.534,454.152,0.995277
1623,Nose,199.871,472.099,0.919041,449.569,454.166,0.991398
1624,Nose,199.862,467.736,0.929295,449.604,454.09,0.998769
1625,Nose,199.879,467.679,0.931451,449.63,454.058,1.00674
1626,Nose,199.891,467.67,0.930963,449.683,454.062,1.00565
1627,Nose,199.882,467.668,0.931427,449.672,454.089,1.00247
1628,Nose,195.734,467.604,0.927528,449.674,454.14,0.993769
1629,Nose,199.918,476.618,0.935635,449.683,454.128,1.00007
1630,Nose,199.94,476.649,0.939692,449.699,454.09,0.999261
1631,Nose,199.94,476.69,0.934006,449.698,454.174,0.991687
1632,Nose,199.915,476.681,0.932266,449.709,454.314,0.973734
1633,Nose,199.927,476.664,0.932538,449.692,458.513,0.972445
1634,Nose,199.888,476.704,0.925887,449.693,454.279,0.98308
1635,Nose,199.851,476.653,0.926672,453.838,454.128,1.00285
1636,Nose,199.865,472.217,0.935674,449.726,454.114,1.00279
1637,Nose,199.876,472.157,0.930951,453.863,454.074,1.00187
1638,Nose,199.841,467.702,0.929296,453.872,453.914,1.0021
1639,Nose,195.67,467.685,0.924863,453.832,453.863,0.995305
1640,Nose,195.536,467.703,0.902517,449.692,453.838,0.99793
1641,Nose,195.479,467.702,0.905577,449.57,449.715,0.993366
1642,Nose,195.447,472.13,0.900251,449.532,453.846,0.988768
1643,Nose,195.435,472.135,0.892551,449.46,449.699,0.987592
1644,Nose,195.391,472.136,0.883432,449.317,453.845,0.968825
1645,Nose,195.39,472.197,0.884934,444.973,453.891,0.944051
1646,Nose,195.371,472.147,0.873262,444.822,453.994,0.930861
1647,Nose,195.328,472.218,0.868247,440.381,453.952,0.90773
1648,Nose,195.275,476.688,0.863552,435.943,453.959,0.910486
1649,Nose,195.278,476.684,0.872848,431.298,454.202,0.907141
1650,Nose,195.267,476.699,0.868575,426.852,454.153,0.910325
1651,Nose,191.049,476.755,0.863736,422.462,454.266,0.904529
1652,Nose,191.043,476.637,0.853522,422.448,454.272,0.906641
1653,Nose,191.027,472.215,0.830435,422.397,454.315,0.907001
1654,Nose,191.055,472.099,0.815756,422.234,454.26,0.92873
1655,Nose,191.07,472.112,0.82172,422.231,454.243,0.930746
1656,Nose,195.26,467.74,0.825495,422.266,454.254,0.929615
1657,Nose,195.283,467.664,0.837289,422.254,454.273,0.929834
1658,Nose,195.326,467.695,0.845793,418.02,454.23,0.942287
1659,Nose,195.273,467.606,0.858233,417.964,454.231,0.94662
1660,Nose,195.373,472.192,0.85532,417.899,454.199,0.956208
1661,Nose,195.464,467.684,0.864168,417.834,454.179,0.962776
1662,Nose,195.548,463.231,0.896067,417.778,454.221,0.960403
1663,Nose,195.692,476.635,0.87834,417.805,458.492,0.94798
1664,Nose,199.918,481.115,0.90848,417.795,458.524,0.943924
1665,Nose,200.079,485.604,0.925198,417.876,458.576,0.935098
1666,Nose,200.335,485.672,0.901564,418.013,458.703,0.910627
1667,Nose,204.533,485.776,0.911632,422.23,458.753,0.900708
1668,Nose,204.558,485.756,0.923443,418.003,458.617,0.92143
1669,Nose,204.559,485.686,0.928477,417.982,454.286,0.940007
1670,Nose,204.579,485.741,0.929233,418,454.282,0.946796
1671,Nose,204.586,485.775,0.924481,418.014,454.17,0.955271
1672,Nose,204.625,485.696,0.913932,422.336,454.055,0.961942
1673,Nose,204.575,485.671,0.906297,422.377,454.053,0.96159
1674,Nose,200.291,481.324,0.924731,426.823,453.893,0.956153
1675,Nose,200.259,485.558,0.928924,426.898,449.716,0.95233
1676,Nose,200.213,481.281,0.94307,426.92,453.834,0.941851
1677,Nose,200.118,481.206,0.936326,431.377,453.867,0.948744
1678,Nose,200.074,481.172,0.944154,431.438,453.97,0.943921
1679,Nose,200.109,481.183,0.938355,435.927,453.939,0.94222
1680,Nose,200.101,481.178,0.940315,440.322,454.007,0.941111
1681,Nose,200.075,481.101,0.93578,440.468,453.928,0.948898
1682,Nose,200.1,481.094,0.933447,444.902,453.945,0.956293
1683,Nose,200.068,481.083,0.924271,445.002,453.977,0.959369
1684,Nose,200.133,476.79,0.923205,449.32,453.946,0.972504
1685,Nose,200.254,481.2,0.923957,449.434,453.917,0.993762
1686,Nose,200.285,481.279,0.916491,449.587,453.877,1.00171
1687,Nose,204.552,481.321,0.918414,453.847,453.956,1.00843
1688,Nose,204.589,481.316,0.917715,454.037,453.853,1.00174
1689,Nose,204.669,481.273,0.910096,454.223,449.71,0.979973
1690,Nose,204.739,481.253,0.901405,458.63,449.612,0.957737
1691,Nose,209.11,481.296,0.893441,458.766,449.687,0.946398
1692,Nose,209.07,481.075,0.869453,467.62,449.629,0.92403
1693,Nose,209.058,476.79,0.870538,472.125,449.54,0.922631
1694,Nose,209.061,472.177,0.854566,476.803,449.5,0.936309
1695,Nose,209.091,463.146,0.865436,481.201,449.545,0.953155
1696,Nose,209.107,463.146,0.86355,485.614,449.461,0.97866
1697,Nose,209.087,463.124,0.855841,485.707,449.473,0.987054
1698,Nose,209.121,463.133,0.858936,485.822,449.668,0.999984
1699,Nose,209.063,463.054,0.873496,485.988,449.674,1.00037
1700,Nose,204.772,463.16,0.873611,485.901,449.687,1.00218
1701,Nose,204.78,463.187,0.870421,485.898,449.678,1.00028
1702,Nose,209.12,467.589,0.859909,490.146,449.671,0.999014
1703,Nose,209.131,467.69,0.851385,490.31,449.7,0.991014
1704,Nose,209.14,467.688,0.848403,490.29,449.629,0.994875
1705,Nose,209.207,467.671,0.849635,490.174,449.427,0.988645
1706,Nose,209.253,467.719,0.843969,490.203,449.391,0.9868
1707,Nose,209.263,472.135,0.837576,485.979,445.055,0.959012
1708,Nose,213.601,467.728,0.838703,490.143,445.044,0.957766
1709,Nose,213.587,467.737,0.842153,490.129,445.039,0.961784
1710,Nose,209.218,472.099,0.847006,485.863,449.277,0.975636
1711,Nose,209.065,472.172,0.855164,485.752,449.249,0.96768
1712,Nose,209.066,467.717,0.861192,481.267,449.349,0.949901
1713,Nose,204.772,467.702,0.869308,476.69,449.326,0.915596
1714,Nose,204.764,472.179,0.86811,467.647,449.341,0.908782
1715,Nose,204.683,472.214,0.881771,458.736,449.476,0.946429
1716,Nose,204.647,472.235,0.883078,458.527,449.463,0.966343
1717,Nose,204.647,472.219,0.884025,454.147,449.459,0.977593
1718,Nose,204.659,472.184,0.880983,449.681,449.541,0.990666
1719,Nose,204.632,472.142,0.886593,449.405,449.661,0.990235
1720,Nose,204.574,476.737,0.890711,444.979,453.893,0.964828
1721,Nose,204.506,476.802,0.888509,435.979,453.914,0.924609
1722,Nose,204.553,481.177,0.894701,426.927,453.963,0.926025
1723,Nose,204.58,481.212,0.894234,422.222,454.033,0.964216
1724,Nose,204.556,481.272,0.900973,417.994,454.09,0.964917
1725,Nose,200.322,481.227,0.908905,417.592,454.093,1.0019
1726,Nose,200.339,481.195,0.913225,413.318,453.986,0.998182
1727,Nose,200.249,481.118,0.908676,413.133,453.919,0.982618
1728,Nose,200.251,481.09,0.905143,408.724,454.068,0.966672
1729,Nose,200.219,476.733,0.913734,404.23,453.97,0.955624
1730,Nose,200.197,472.267,0.91321,399.669,453.92,0.949462
1731,Nose,200.13,467.64,0.916405,390.657,453.977,0.947395
1732,Nose,200.196,472.195,0.890557,390.476,453.914,0.95475
1733,Nose,200.251,472.136,0.88971,386.066,453.938,0.96133
1734,Nose,200.181,467.614,0.892562,381.643,454.039,0.97857
1735,Nose,200.218,467.739,0.873321,381.46,454.194,0.980219
1736,Nose,200.285,476.732,0.871619,381.423,454.213,0.977635
1737,Nose,200.346,481.2,0.865606,381.39,454.206,0.978284
1738,Nose,200.341,481.276,0.882657,381.336,454.311,0.95722
